,ags,name
8202,83275003025,Immendingen
8204,83275004002,Aldingen
8205,83275004005,Balgheim
8206,83275004006,Böttingen
8207,83275004010,Denkingen
8208,83275004011,Dürbheim
8209,83275004017,Frittlingen
8210,83275004023,Hausen ob Verena
8211,83275004033,Mahlstetten
8212,83275004046,"Spaichingen, Stadt"
8214,83275005012,Durchhausen
8215,83275005020,Gunningen
8216,83275005048,Talheim
8217,83275005049,"Trossingen, Stadt"
8219,83275006038,Neuhausen ob Eck
8220,83275006050,"Tuttlingen, Stadt"
8221,83275006054,Wurmlingen
8222,83275006055,Seitingen-Oberflacht
8223,83275006056,Rietheim-Weilheim
8224,83275006057,Emmingen-Liptingen
8227,83350035035,Hilzingen
8229,83350063063,"Radolfzell am Bodensee, Stadt"
8231,83350080080,"Tengen, Stadt"
8233,83355001001,"Aach, Stadt"
8234,83355001022,"Engen, Stadt"
8235,83355001097,Mühlhausen-Ehingen
8237,83355002015,Büsingen am Hochrhein
8238,83355002026,Gailingen am Hochrhein
8239,83355002028,Gottmadingen
8241,83355003025,Gaienhofen
8242,83355003055,Moos
8243,83355003061,Öhningen
8245,83355004002,Allensbach
8246,83355004043,"Konstanz, Universitätsstadt"
8247,83355004066,Reichenau
8249,83355005075,"Singen (Hohentwiel), Stadt"
8250,83355005077,Steißlingen
8251,83355005081,Volkertshausen
8252,83355005100,Rielasingen-Worblingen
8254,83355006021,Eigeltingen
8255,83355006057,Mühlingen
8256,83355006079,"Stockach, Stadt"
8257,83355006096,Hohenfels
8258,83355006098,Bodman-Ludwigshafen
8259,83355006099,Orsingen-Nenzingen
8262,83360014014,Efringen-Kirchen
8264,83360084084,Steinen
8266,83360087087,"Todtnau, Stadt"
8268,83360091091,"Weil am Rhein, Stadt"
8270,83360105105,Grenzach-Wyhlen
8272,83360107107,Kleines Wiesental
8274,83365001045,"Kandern, Stadt"
8275,83365001104,Malsburg-Marzell
8277,83365003043,Inzlingen
8278,83365003050,"Lörrach, Stadt"
8280,83365004069,"Rheinfelden (Baden), Stadt"
8281,83365004082,Schwörstadt
8283,83365005006,Bad Bellingen
8284,83365005078,Schliengen
8286,83365006004,Aitern
8287,83365006010,Böllen
8288,83365006025,Fröhnd
8289,83365006079,"Schönau im Schwarzwald, Stadt"
8290,83365006080,Schönenberg
8291,83365006089,Tunau
8292,83365006090,Utzenfeld
8293,83365006094,Wembach
8294,83365006096,Wieden
8296,83365007034,Hasel
8297,83365007036,Hausen im Wiesental
8298,83365007057,Maulburg
8299,83365007081,"Schopfheim, Stadt"
8301,83365008008,Binzen
8302,83365008019,Eimeldingen
8303,83365008024,Fischingen
8304,83365008073,Rümmingen
8305,83365008075,Schallbach
8306,83365008100,Wittlingen
8308,83365009103,"Zell im Wiesental, Stadt"
8309,83365009106,Häg-Ehrsberg
8312,83370002002,Albbruck
8314,83370038038,Görwihl
8316,83370062062,Klettgau
8318,83370066066,"Laufenburg (Baden), Stadt"
8320,83370106106,"Stühlingen, Stadt"
8322,83370116116,"Wehr, Stadt"
8324,83375001022,"Bonndorf im Schwarzwald, Stadt"
8325,83375001127,Wutach
8327,83375002030,Dettighofen
8328,83375002060,Jestetten
8329,83375002070,Lottstetten
8331,83375003053,Hohentengen am Hochrhein
8332,83375003125,Küssaberg
8334,83375004039,Grafenhausen
8335,83375004128,Ühlingen-Birkendorf
8337,83375005049,Herrischried
8338,83375005076,Murg
8339,83375005090,Rickenbach
8340,83375005096,"Bad Säckingen, Stadt"
8342,83375006013,Bernau im Schwarzwald
8343,83375006027,Dachsberg (Südschwarzwald)
8344,83375006045,Häusern
8345,83375006051,Höchenschwand
8346,83375006059,Ibach
8347,83375006097,"St. Blasien, Stadt"
8348,83375006108,Todtmoos
8350,83375007032,Dogern
8351,83375007065,Lauchringen
8352,83375007118,Weilheim
8353,83375007126,"Waldshut-Tiengen, Stadt"
8355,83375008123,Wutöschingen
8356,83375008124,Eggingen
8360,84150014014,Dettingen an der Erms
8362,84150019019,Eningen unter Achalm
8364,84150059059,"Pfullingen, Stadt"
8366,84150061061,"Reutlingen, Stadt"
8368,84150073073,"Trochtelfingen, Stadt"
8370,84150080080,Wannweil
8372,84150091091,Sonnenbühl
8374,84150092092,Lichtenstein
8376,84150093093,St. Johann
8378,84155001089,Engstingen
8379,84155001090,Hohenstein
8381,84155002029,Grafenberg
8382,84155002050,"Metzingen, Stadt"
8383,84155002062,Riederich
8385,84155003027,Gomadingen
8386,84155003048,Mehrstetten
8387,84155003053,"Münsingen, Stadt"
8389,84155004060,Pliezhausen
8390,84155004087,Walddorfhäslach
8392,84155005028,Grabenstetten
8393,84155005039,Hülben
8394,84155005078,"Bad Urach, Stadt"
8395,84155005088,Römerstein
8397,84155006034,"Hayingen, Stadt"
8398,84155006058,Pfronstetten
8399,84155006085,Zwiefalten
8402,84160009009,Dettenhausen
8404,84160022022,Kirchentellinsfurt
8406,84160023023,Kusterdingen
8408,84160041041,"Tübingen, Universitätsstadt"
8410,84160048048,Ammerbuch
8412,84165001011,Dußlingen
8413,84165001015,Gomaringen
8414,84165001026,Nehren
8416,84165002006,Bodelshausen
8417,84165002025,"Mössingen, Stadt"
8418,84165002031,Ofterdingen
8420,84165003018,Hirrlingen
8421,84165003036,"Rottenburg am Neckar, Stadt"
8422,84165003049,Neustetten
8423,84165003050,Starzach
8426,84170013013,"Burladingen, Stadt"
8428,84170025025,"Haigerloch, Stadt"
8430,84170054054,"Rosenfeld, Stadt"
8432,84175001010,Bitz
8433,84175001079,"Albstadt, Stadt"
8435,84175002002,"Balingen, Stadt"
8436,84175002022,"Geislingen, Stadt"
8438,84175003008,Bisingen
8439,84175003023,Grosselfingen
8441,84175004031,"Hechingen, Stadt"
8442,84175004036,Jungingen
8443,84175004051,Rangendingen
8445,84175005044,"Meßstetten, Stadt"
8446,84175005045,Nusplingen
8447,84175005047,Obernheim
8449,84175006014,Dautmergen
8450,84175006015,Dormettingen
8451,84175006016,Dotternhausen
8452,84175006029,Hausen am Tann
8453,84175006052,Ratshausen
8454,84175006057,"Schömberg, Stadt"
8455,84175006071,Weilen unter den Rinnen
8456,84175006078,Zimmern unter der Burg
8458,84175007063,Straßberg
8459,84175007075,Winterlingen
8462,84210000000,"Ulm, Universitätsstadt"
8465,84250039039,"Erbach, Stadt"
8467,84250108108,"Schelklingen, Stadt"
8469,84250141141,Blaustein
8471,84255001002,Allmendingen
8472,84255001004,Altheim
8474,84255002017,Berghülen
8475,84255002020,"Blaubeuren, Stadt"
8477,84255003028,"Dietenheim, Stadt"
8478,84255003066,Illerrieden
8479,84255003140,Balzheim
8481,84255004014,Beimerstetten
8482,84255004031,Dornstadt
8483,84255004135,Westerstetten
8485,84255005033,"Ehingen (Donau), Stadt"
8486,84255005050,Griesingen
8487,84255005088,Oberdischingen
8488,84255005093,Öpfingen
8490,84255006064,Hüttisheim
8491,84255006110,Schnürpflingen
8492,84255006137,Illerkirchberg
8493,84255006138,Staig
8495,84255007071,"Laichingen, Stadt"
8496,84255007079,Merklingen
8497,84255007084,Nellingen
8498,84255007134,Westerheim
8499,84255007139,Heroldstatt
8501,84255008005,Altheim (Alb)
8502,84255008011,Asselfingen
8503,84255008013,Ballendorf
8504,84255008019,Bernstadt
8505,84255008022,Börslingen
8506,84255008024,Breitingen
8507,84255008062,Holzkirch
8508,84255008072,"Langenau, Stadt"
8509,84255008083,Neenstetten
8510,84255008085,Nerenstetten
8511,84255008092,Öllingen
8512,84255008097,Rammingen
8513,84255008112,Setzingen
8514,84255008130,Weidenstetten
8516,84255009008,Amstetten
8517,84255009075,Lonsee
8519,84255010035,Emeringen
8520,84255010036,Emerkingen
8521,84255010052,Grundsheim
8522,84255010055,Hausen am Bussen
8523,84255010073,Lauterach
8524,84255010081,"Munderkingen, Stadt"
8525,84255010090,Obermarchtal
8526,84255010091,Oberstadion
8527,84255010098,Rechtenstein
8528,84255010104,Rottenacker
8529,84255010123,Untermarchtal
8530,84255010124,Unterstadion
8531,84255010125,Unterwachingen
8534,84260134134,Schemmerhofen
8536,84265001005,Alleshausen
8537,84265001006,Allmannsweiler
8538,84265001013,"Bad Buchau, Stadt"
8539,84265001020,Betzenweiler
8540,84265001036,Dürnau
8541,84265001064,Kanzach
8542,84265001078,Moosburg
8543,84265001090,Oggelshausen
8544,84265001109,Seekirch
8545,84265001118,Tiefenbach
8547,84265002014,"Bad Schussenried, Stadt"
8548,84265002062,Ingoldingen
8550,84265003011,Attenweiler
8551,84265003021,"Biberach an der Riß, Stadt"
8552,84265003038,Eberhardzell
8553,84265003058,Hochdorf
8554,84265003071,Maselheim
8555,84265003074,Mittelbiberach
8556,84265003120,Ummendorf
8557,84265003128,Warthausen
8559,84265004019,Berkheim
8560,84265004031,Dettingen an der Iller
8561,84265004044,Erolzheim
8562,84265004065,Kirchberg an der Iller
8563,84265004066,Kirchdorf an der Iller
8565,84265005001,Achstetten
8566,84265005028,Burgrieden
8567,84265005070,"Laupheim, Stadt"
8568,84265005073,Mietingen
8570,84265006043,Erlenmoos
8571,84265006087,"Ochsenhausen, Stadt"
8572,84265006113,Steinhausen an der Rottum
8573,84265006135,Gutenzell-Hürbel
8575,84265007008,Altheim
8576,84265007035,Dürmentingen
8577,84265007045,Ertingen
8578,84265007067,Langenenslingen
8579,84265007097,"Riedlingen, Stadt"
8580,84265007121,Unlingen
8581,84265007124,Uttenweiler
8583,84265008100,Rot an der Rot
8584,84265008117,Tannheim
8586,84265009108,Schwendi
8587,84265009125,Wain
8590,84350035035,Meckenbeuren
8592,84355001013,Eriskirch
8593,84355001029,Kressbronn am Bodensee
8594,84355001030,Langenargen
8596,84355002016,"Friedrichshafen, Stadt"
8597,84355002024,Immenstaad am Bodensee
8599,84355003005,Bermatingen
8600,84355003034,"Markdorf, Stadt"
8601,84355003045,Oberteuringen
8602,84355003067,Deggenhausertal
8604,84355004010,Daisendorf
8605,84355004018,Hagnau am Bodensee
8606,84355004036,"Meersburg, Stadt"
8607,84355004054,Stetten
8608,84355004066,Uhldingen-Mühlhofen
8610,84355005015,Frickingen
8611,84355005020,Heiligenberg
8612,84355005052,Salem
8614,84355006042,Neukirch
8615,84355006057,"Tettnang, Stadt"
8617,84355007047,Owingen
8618,84355007053,Sipplingen
8619,84355007059,"Überlingen, Stadt"
8622,84360008008,"Aulendorf, Stadt"
8624,84360010010,"Bad Wurzach, Stadt"
8626,84360049049,"Isny im Allgäu, Stadt"
8628,84360052052,Kißlegg
8630,84360094094,Argenbühl
8632,84365001005,Altshausen
8633,84365001019,Boms
8634,84365001024,Ebenweiler
8635,84365001027,Eichstegen
8636,84365001032,Fleischwangen
8637,84365001040,Guggenhausen
8638,84365001047,Hoßkirch
8639,84365001053,Königseggwald
8640,84365001067,Riedhausen
8641,84365001077,Unterwaldhausen
8642,84365001093,Ebersbach-Musbach
8644,84365002009,"Bad Waldsee, Stadt"
8645,84365002014,Bergatreute
8647,84365003018,Bodnegg
8648,84365003039,Grünkraut
8649,84365003069,Schlier
8650,84365003079,Waldburg
8652,84365004003,Aichstetten
8653,84365004004,Aitrach
8654,84365004055,"Leutkirch im Allgäu, Stadt"
8656,84365005011,Baienfurt
8657,84365005012,Baindt
8658,84365005013,Berg
8659,84365005064,"Ravensburg, Stadt"
8660,84365005082,"Weingarten, Stadt"
8662,84365006078,Vogt
8663,84365006085,Wolfegg
8665,84365007001,Achberg
8666,84365007006,Amtzell
8667,84365007081,"Wangen im Allgäu, Stadt"
8669,84365008083,Wilhelmsdorf
8670,84365008095,Horgenzell
8672,84365009087,Wolpertswende
8673,84365009096,Fronreute
8676,84370086086,Ostrach
8678,84375001031,"Gammertingen, Stadt"
8679,84375001047,"Hettingen, Stadt"
8680,84375001082,Neufra
8681,84375001114,"Veringenstadt, Stadt"
8683,84375002053,Hohentengen
8684,84375002076,"Mengen, Stadt"
8685,84375002101,"Scheer, Stadt"
8687,84375003072,Leibertingen
8688,84375003078,"Meßkirch, Stadt"
8689,84375003123,Sauldorf
8691,84375004056,Illmensee
8692,84375004088,"Pfullendorf, Stadt"
8693,84375004118,Wald
8694,84375004124,Herdwangen-Schönach
8696,84375005044,Herbertingen
8697,84375005100,"Bad Saulgau, Stadt"
8699,84375006005,Beuron
8700,84375006008,Bingen
8701,84375006059,Inzigkofen
8702,84375006065,Krauchenwies
8703,84375006104,"Sigmaringen, Stadt"
8704,84375006105,Sigmaringendorf
8706,84375007102,Schwenningen
8707,84375007107,Stetten am kalten Markt
8712,91610000000,Ingolstadt
8715,91620000000,"München, Landeshauptstadt"
8718,91630000000,Rosenheim
8721,91710111111,"Altötting, St"
8723,91710112112,"Burghausen, St"
8725,91710113113,Burgkirchen a.d.Alz
8727,91710117117,Garching a.d.Alz
8729,91710118118,Haiming
8731,91710125125,"Neuötting, St"
8733,91710127127,Pleiskirchen
8735,91710131131,Teising
8737,91710132132,"Töging a.Inn, St"
8739,91710133133,"Tüßling, M"
8741,91710137137,Winhöring
8743,91715101114,Emmerting
8744,91715101124,Mehring
8746,91715102116,Feichten a.d.Alz
8747,91715102119,Halsbach
8748,91715102122,Kirchweidach
8749,91715102134,Tyrlaching
8751,91715103123,"Marktl, M"
8752,91715103130,Stammham
8754,91715104115,Erlbach
8755,91715104126,Perach
8756,91715104129,Reischach
8758,91715106121,Kastl
8759,91715106135,Unterneukirchen
8762,91720111111,Ainring
8764,91720112112,Anger
8766,91720114114,"Bad Reichenhall, GKSt"
8768,91720115115,Bayerisch Gmain
8770,91720116116,"Berchtesgaden, M"
8772,91720117117,Bischofswiesen
8774,91720118118,"Freilassing, St"
8776,91720122122,"Laufen, St"
8778,91720124124,"Marktschellenberg, M"
8780,91720128128,Piding
8782,91720129129,Ramsau b.Berchtesgaden
8784,91720130130,Saaldorf-Surheim
8786,91720131131,Schneizlreuth
8788,91720132132,Schönau a.Königssee
8790,91720134134,"Teisendorf, M"
8793,91730111111,Bad Heilbrunn
8795,91730112112,"Bad Tölz, St"
8797,91730118118,Dietramszell
8799,91730120120,Egling
8801,91730123123,Eurasburg
8803,91730124124,Gaißach
8805,91730126126,"Geretsried, St"
8807,91730130130,Icking
8809,91730131131,Jachenau
8811,91730134134,Königsdorf
8813,91730135135,Lenggries
8815,91730137137,Münsing
8817,91730145145,Wackersberg
8819,91730147147,"Wolfratshausen, St"
8821,91735107113,Benediktbeuern
8822,91735107115,Bichl
8824,91735108133,Kochel a.See
8825,91735108142,Schlehdorf
8827,91735109127,Greiling
8828,91735109140,Reichersbeuern
8829,91735109141,Sachsenkam
8832,91740111111,"Altomünster, M"
8834,91740113113,Bergkirchen
8836,91740115115,"Dachau, GKSt"
8838,91740118118,Erdweg
8840,91740121121,Haimhausen
8842,91740122122,Hebertshausen
8844,91740126126,Karlsfeld
8846,91740131131,"Markt Indersdorf, M"
8848,91740136136,Petershausen
8850,91740141141,Röhrmoos
8852,91740143143,Schwabhausen
8854,91740147147,Hilgertshausen-Tandern
8856,91740150150,Vierkirchen
8858,91740151151,Weichs
8860,91745110135,Odelzhausen
8861,91745110137,Pfaffenhofen a.d.Glonn
8862,91745110146,Sulzemoos
8865,91750111111,Anzing
8867,91750115115,"Ebersberg, St"
8869,91750118118,Forstinning
8871,91750122122,"Grafing b.München, St"
8873,91750123123,Hohenlinden
8875,91750124124,"Kirchseeon, M"
8877,91750127127,"Markt Schwaben, M"
8879,91750132132,Vaterstetten
8881,91750133133,Pliening
8883,91750135135,Poing
8885,91750137137,Steinhöring
8887,91750139139,Zorneding
8889,91755112112,Aßling
8890,91755112119,Frauenneuharting
8891,91755112136,Emmering
8893,91755114113,Baiern
8894,91755114114,Bruck
8895,91755114116,Egmating
8896,91755114121,"Glonn, M"
8897,91755114128,Moosach
8898,91755114131,Oberpframmern
8901,91760112112,"Altmannstein, M"
8903,91760114114,"Beilngries, St"
8905,91760118118,Buxheim
8907,91760120120,Denkendorf
8909,91760121121,"Dollnstein, M"
8911,91760123123,"Eichstätt, GKSt"
8913,91760126126,"Gaimersheim, M"
8915,91760129129,Großmehring
8917,91760131131,Hepberg
8919,91760132132,Hitzhofen
8921,91760137137,"Kinding, M"
8923,91760138138,"Kipfenberg, M"
8925,91760139139,"Kösching, M"
8927,91760143143,Lenting
8929,91760148148,"Mörnsheim, M"
8931,91760161161,Stammham
8933,91760164164,"Titting, M"
8935,91760166166,"Wellheim, M"
8937,91760167167,Wettstetten
8939,91765115155,Pollenfeld
8940,91765115160,Schernfeld
8941,91765115165,Walting
8943,91765116116,Böhmfeld
8944,91765116124,Eitensheim
8946,91765118111,Adelschlag
8947,91765118122,Egweil
8948,91765118149,"Nassenfels, M"
8950,91765119147,Mindelstetten
8951,91765119150,Oberdolling
8952,91765119153,"Pförring, M"
8955,91770113113,Bockhorn
8957,91770115115,"Dorfen, St"
8959,91770117117,"Erding, St"
8961,91770118118,Finsing
8963,91770119119,Forstern
8965,91770120120,Fraunberg
8967,91770123123,"Isen, M"
8969,91770127127,Lengdorf
8971,91770130130,Moosinning
8973,91770137137,Sankt Wolfgang
8975,91770139139,Taufkirchen (Vils)
8977,91775120114,Buch a.Buchrain
8978,91775120135,Pastetten
8980,91775121142,Walpertskirchen
8981,91775121144,Wörth
8983,91775123116,Eitting
8984,91775123133,Oberding
8986,91775124131,Neuching
8987,91775124134,Ottenhofen
8989,91775125121,Hohenpolding
8990,91775125122,Inning a.Holz
8991,91775125124,Kirchberg
8992,91775125138,Steinkirchen
8994,91775126112,Berglern
8995,91775126126,Langenpreising
8996,91775126143,"Wartenberg, M"
8999,91780116116,"Au i.d.Hallertau, M"
9001,91780120120,Eching
9003,91780122122,Rudelzhausen
9005,91780123123,Fahrenzhausen
9007,91780124124,"Freising, GKSt"
9009,91780130130,Hallbergmoos
9011,91780133133,Hohenkammer
9013,91780136136,Kirchdorf a.d.Amper
9015,91780137137,Kranzberg
9017,91780138138,Langenbach
9019,91780140140,Marzling
9021,91780143143,"Moosburg a.d.Isar, St"
9023,91780144144,"Nandlstadt, M"
9025,91780145145,Neufahrn b.Freising
9027,91785127113,Allershausen
9028,91785127150,Paunzhausen
9030,91785129125,Gammelsdorf
9031,91785129132,Hörgertshausen
9032,91785129142,Mauern
9033,91785129155,Wang
9035,91785130115,Attenkirchen
9036,91785130129,Haag a.d.Amper
9037,91785130156,Wolfersdorf
9038,91785130157,Zolling
9041,91790113113,Alling
9043,91790117117,Egenhofen
9045,91790118118,Eichenau
9047,91790119119,Emmering
9049,91790121121,"Fürstenfeldbruck, GKSt"
9051,91790123123,"Germering, GKSt"
9053,91790126126,Gröbenzell
9055,91790134134,Maisach
9057,91790138138,Moorenweis
9059,91790142142,Olching
9061,91790145145,"Puchheim, St"
9063,91790149149,Türkenfeld
9065,91795131111,Adelshofen
9066,91795131114,Althegnenberg
9067,91795131128,Hattenhofen
9068,91795131130,Jesenwang
9069,91795131132,Landsberied
9070,91795131136,Mammendorf
9071,91795131137,Mittelstetten
9072,91795131140,Oberschweinbach
9074,91795132125,Grafrath
9075,91795132131,Kottgeisering
9076,91795132147,Schöngeising
9079,91800112112,Bad Kohlgrub
9081,91800116116,Farchant
9083,91800117117,"Garmisch-Partenkirchen, M"
9085,91800118118,Grainau
9087,91800122122,Krün
9089,91800123123,"Mittenwald, M"
9091,91800124124,"Murnau a.Staffelsee, M"
9093,91800125125,Oberammergau
9095,91800126126,Oberau
9097,91800134134,Uffing a.Staffelsee
9099,91800136136,Wallgau
9101,91805133113,Bad Bayersoien
9102,91805133129,Saulgrub
9104,91805135115,Ettal
9105,91805135135,Unterammergau
9107,91805136114,Eschenlohe
9108,91805136119,Großweil
9109,91805136127,Ohlstadt
9110,91805136131,Schwaigen
9112,91805137128,Riegsee
9113,91805137132,Seehausen a.Staffelsee
9114,91805137133,Spatzenhausen
9117,91810113113,Denklingen
9119,91810114114,"Dießen am Ammersee, M"
9121,91810116116,Egling a.d.Paar
9123,91810122122,Geltendorf
9125,91810128128,"Kaufering, M"
9127,91810130130,"Landsberg am Lech, GKSt"
9129,91810132132,Penzing
9131,91810144144,Utting am Ammersee
9133,91810145145,Weil
9135,91815138121,Fuchstal
9136,91815138143,Unterdießen
9138,91815139126,Hurlach
9139,91815139127,Igling
9140,91815139131,Obermeitingen
9142,91815140134,Prittriching
9143,91815140138,Scheuring
9145,91815141124,Hofstetten
9146,91815141140,Schwifting
9147,91815141141,Pürgen
9149,91815142111,Apfeldorf
9150,91815142129,Kinsau
9151,91815142133,Vilgertshofen
9152,91815142135,Reichling
9153,91815142137,Rott
9154,91815142142,Thaining
9156,91815143115,Eching am Ammersee
9157,91815143123,Greifenberg
9158,91815143139,Schondorf am Ammersee
9160,91815144118,Eresing
9161,91815144120,Finning
9162,91815144146,Windach
9165,91820111111,Bad Wiessee
9167,91820112112,Bayrischzell
9169,91820114114,Fischbachau
9171,91820116116,Gmund a.Tegernsee
9173,91820119119,Hausham
9175,91820120120,"Holzkirchen, M"
9177,91820123123,Irschenberg
9179,91820124124,Kreuth
9181,91820125125,"Miesbach, St"
9183,91820127127,Otterfing
9185,91820129129,Rottach-Egern
9187,91820131131,"Schliersee, M"
9189,91820132132,"Tegernsee, St"
9191,91820133133,Valley
9193,91820134134,Waakirchen
9195,91820136136,Warngau
9197,91820137137,Weyarn
9200,91830112112,Ampfing
9202,91830113113,Aschau a.Inn
9204,91830114114,"Buchbach, M"
9206,91830119119,"Haag i.OB, M"
9208,91830127127,Mettenheim
9210,91830128128,"Mühldorf a.Inn, St"
9212,91830135135,Obertaufkirchen
9214,91830144144,Schwindegg
9216,91830148148,"Waldkraiburg, St"
9218,91835145120,Heldenstein
9219,91835145138,Rattenkirchen
