"","area","heat"
"6999","091780136136","308.734727851299"
"7000","091780137137","308.968374925067"
"7001","091780138138","309.671787447904"
"7002","091780140140","303.366021838347"
"7003","091780143143","312.083821196155"
"7004","091780144144","310.777120830035"
"7005","091780145145","320.860199493035"
"7006","091785127113","305.692349637042"
"7007","091785127150","290.774066350624"
"7008","091785129125","309.583618620576"
"7009","091785129132","303.955168910236"
"7010","091785129142","314.548286006061"
"7011","091785129155","314.350907582674"
"7012","091785130115","317.253262889173"
"7013","091785130129","300.312654491708"
"7014","091785130156","312.870265065545"
"7015","091785130157","315.384944662416"
"7016","091790113113","302.535955825819"
"7017","091790117117","314.867339626136"
"7018","091790118118","307.009372132224"
"7019","091790119119","316.603896170777"
"7020","091790121121","314.107774860694"
"7021","091790123123","313.530905005363"
"7022","091790126126","306.669982995399"
"7023","091790134134","307.620847643647"
"7024","091790138138","311.130212156745"
"7025","091790142142","312.558117136296"
"7026","091790145145","310.232430025315"
"7027","091790149149","299.482955555468"
"7028","091795131111","314.183297804955"
"7029","091795131114","309.514845730288"
"7030","091795131128","314.274147300847"
"7031","091795131130","314.397403828523"
"7032","091795131132","306.561765489663"
"7033","091795131136","312.986299657072"
"7034","091795131137","321.090785052707"
"7035","091795131140","316.245055323565"
"7036","091795132125","299.51758876816"
"7037","091795132131","299.032046579728"
"7038","091795132147","305.945167841794"
"7039","091800112112","322.572456708769"
"7040","091800116116","320.781098277345"
"7041","091800117117","319.111892372966"
"7042","091800118118","313.309573768921"
"7043","091800122122","314.888664105633"
"7044","091800123123","312.390042734766"
"7045","091800124124","316.811219470248"
"7046","091800125125","312.423598842994"
"7047","091800126126","308.882900881713"
"7048","091800134134","312.632147142787"
"7049","091800136136","307.130502377928"
"7050","091805133113","310.285761745046"
"7051","091805133129","323.801455342144"
"7052","091805135115","288.898005162337"
"7053","091805135135","327.273617400224"
"7054","091805136114","321.834641130354"
"7055","091805136119","307.771959221742"
"7056","091805136127","306.701665406126"
"7057","091805136131","319.902154096425"
"7058","091805137128","314.766125114157"
"7059","091805137132","304.109090578626"
"7060","091805137133","331.056545805239"
"7061","091810113113","301.82880391496"
"7062","091810114114","311.778416530535"
"7063","091810116116","299.97538731083"
"7064","091810122122","303.525806197669"
"7065","091810128128","308.245364932531"
"7066","091810130130","313.271360905996"
"7067","091810132132","316.997538676181"
"7068","091810144144","305.336486805611"
"7069","091810145145","315.569541649494"
"7070","091815138121","303.58004985929"
"7071","091815138143","305.284362348136"
"7072","091815139126","307.666981345387"
"7073","091815139127","308.96774367576"
"7074","091815139131","306.42783954121"
"7075","091815140134","300.76652874663"
"7076","091815140138","304.742319793405"
"7077","091815141124","314.203883390497"
"7078","091815141140","308.2490934664"
"7079","091815141141","308.815453819866"
"7080","091815142111","306.918857481394"
"7081","091815142129","319.486836868706"
"7082","091815142133","308.236738076815"
"7083","091815142135","316.740541501304"
"7084","091815142137","313.163808721656"
"7085","091815142142","311.905575350456"
"7086","091815143115","304.161583419298"
"7087","091815143123","311.824822238524"
"7088","091815143139","309.682950195421"
"7089","091815144118","299.759340985147"
"7090","091815144120","306.314474552476"
"7091","091815144146","313.883025583741"
"7092","091820111111","318.539810833617"
"7093","091820112112","315.539633269657"
"7094","091820114114","313.714388206466"
"7095","091820116116","319.186654801008"
"7096","091820119119","324.942847127765"
"7097","091820119119","324.942847127765"
"7098","091820119119","324.942847127765"
"7099","091820119119","324.942847127765"
"7100","091820119119","324.942847127765"
"7101","091820119119","324.942847127765"
"7102","091820119119","324.942847127765"
"7103","091820119119","324.942847127765"
"7104","091820120120","311.636887070889"
"7105","091820123123","331.887706896103"
"7106","091820124124","317.597925436832"
"7107","091820125125","313.009061706839"
"7108","091820127127","306.592898827535"
"7109","091820129129","316.988650427806"
"7110","091820131131","317.685535540549"
"7111","091820132132","319.419802528698"
"7112","091820133133","325.178778993444"
"7113","091820134134","309.83696788387"
"7114","091820136136","326.520991337371"
"7115","091820137137","322.811576906429"
"7116","091830112112","311.922400309866"
"7117","091830113113","312.539566281347"
"7118","091830114114","332.76690924397"
"7119","091830119119","322.979502437624"
"7120","091830127127","316.496070664923"
"7121","091830128128","315.104283252057"
"7122","091830135135","320.678964664512"
"7123","091830144144","313.46846991141"
"7124","091830148148","320.397674745634"
"7125","091835145120","319.179008563924"
"7126","091835145138","316.338575791208"
"7127","091835146118","323.369799588321"
"7128","091835146147","330.741731380143"
"7129","091835147123","324.79398581565"
"7130","091835147140","350.830544882096"
"7131","091835148122","321.029099538627"
"7132","091835148124","317.366627818745"
"7133","091835148145","335.202969143587"
"7134","091835149115","320.74734733925"
"7135","091835149129","322.036482896078"
"7136","091835150125","323.13665632218"
"7137","091835150132","325.813436054694"
"7138","091835150143","331.088256927352"
"7139","091835150151","314.451721812871"
"7140","091835151134","345.163133934966"
"7141","091835151136","309.80201129799"
"7142","091835152116","315.446419547363"
"7143","091835152130","337.914006521722"
"7144","091835152131","317.756640018963"
"7145","091835183126","331.657974950361"
"7146","091835183139","335.757385694767"
"7147","091840112112","310.838031854479"
"7148","091840113113","303.368183630039"
"7149","091840114114","314.000814180058"
"7150","091840118118","312.20221946481"
"7151","091840119119","322.785399115795"
"7152","091840120120","305.788329444089"
"7153","091840121121","305.381886937132"
"7154","091840122122","311.203644534131"
"7155","091840123123","312.652540689078"
"7156","091840127127","307.910762343511"
"7157","091840129129","307.033420187547"
"7158","091840130130","310.758217350578"
"7159","091840131131","308.69676014707"
"7160","091840132132","306.335790791452"
"7161","091840134134","304.333057804131"
"7162","091840135135","320.272165410991"
"7163","091840136136","310.599429389592"
"7164","091840137137","316.068440145317"
"7165","091840138138","309.678725433561"
"7166","091840139139","312.129082590618"
"7167","091840140140","310.928415844963"
"7168","091840141141","306.507672165367"
"7169","091840142142","316.829268368688"
"7170","091840144144","310.246642493189"
"7171","091840145145","310.230311451652"
"7172","091840146146","315.663978176904"
"7173","091840147147","315.312136214559"
"7174","091840148148","313.428631516682"
"7175","091840149149","314.1135687061"
"7176","091850113113","311.784444764156"
"7177","091850125125","311.692071203599"
"7178","091850127127","308.086800113017"
"7179","091850139139","311.552127267787"
"7180","091850140140","309.936202147169"
"7181","091850149149","315.735380584283"
"7182","091850150150","313.199385380374"
"7183","091850153153","308.675997329513"
"7184","091850158158","312.848201620286"
"7185","091850163163","306.722647780976"
"7186","091850168168","307.061934147048"
"7187","091855154118","313.09733419298"
"7188","091855154157","319.635484172587"
"7189","091855155116","319.51405022316"
"7190","091855155123","301.544630913555"
"7191","091855155131","312.412391496511"
"7192","091855155143","310.121640847165"
"7193","091855155166","294.843615733616"
"7194","091860113113","308.526985848079"
"7195","091860125125","316.352261826482"
"7196","091860128128","307.065688465262"
"7197","091860132132","311.538977038647"
"7198","091860137137","314.165267617897"
"7199","091860139139","306.721390580514"
"7200","091860143143","313.804417433429"
"7201","091860146146","308.063648451514"
"7202","091860149149","308.397907862709"
"7203","091860149149","308.397907862709"
"7204","091860149149","308.397907862709"
"7205","091860149149","308.397907862709"
"7206","091860149149","308.397907862709"
"7207","091860149149","308.397907862709"
"7208","091860149149","308.397907862709"
"7209","091860149149","308.397907862709"
"7210","091860151151","312.041323174809"
"7211","091860152152","313.207946277787"
"7212","091860158158","315.778034612098"
"7213","091860162162","312.525247980917"
"7214","091865156116","315.67292746354"
"7215","091865156122","309.42438974145"
"7216","091865157126","312.451929671485"
"7217","091865157130","305.570271771791"
"7218","091865158144","312.785662221378"
"7219","091865158147","313.398780541572"
"7220","091870113113","315.016446024534"
"7221","091870114114","312.988153264356"
"7222","091870116116","331.462884566534"
"7223","091870117117","317.275884540026"
"7224","091870118118","319.84794424975"
"7225","091870120120","311.700656515906"
"7226","091870122122","312.240593051277"
"7227","091870124124","309.770605263712"
"7228","091870125125","308.84284562207"
"7229","091870126126","327.022927032015"
"7230","091870128128","313.36457790819"
"7231","091870129129","320.359589729682"
"7232","091870130130","311.002864467569"
"7233","091870131131","309.469575806765"
"7234","091870132132","315.982353466705"
"7235","091870134134","329.02988138591"
"7236","091870137137","317.875248243933"
"7237","091870142142","313.458331519167"
"7238","091870148148","315.863086331231"
"7239","091870150150","312.758697106973"
"7240","091870154154","319.374020054364"
"7241","091870156156","323.002169183238"
"7242","091870157157","318.600215886984"
"7243","091870162162","316.957522149619"
"7244","091870163163","307.898275002139"
"7245","091870165165","309.840360207741"
"7246","091870167167","319.997312570387"
"7247","091870168168","311.244244424517"
"7248","091870169169","316.598966032777"
"7249","091870172172","317.432953050343"
"7250","091870174174","323.62437579465"
"7251","091870176176","316.74079532808"
"7252","091870177177","309.848233090762"
"7253","091870179179","321.637246851201"
"7254","091870181181","327.636926556891"
"7255","091870182182","316.811579322353"
"7256","091875160121","319.390507849381"
"7257","091875160123","379.757499027784"
"7258","091875160138","326.399541427616"
"7259","091875162139","325.761606865275"
"7260","091875162145","321.827443924006"
"7261","091875162173","317.417451380789"
"7262","091875165164","317.139755851393"
"7263","091875165170","315.081176649616"
"7264","091875184159","320.180666052725"
"7265","091875184186","321.415026364121"
"7266","091880113113","310.73315249123"
"7267","091880117117","313.312425144861"
"7268","091880118118","318.16449791628"
"7269","091880120120","310.370887408434"
"7270","091880121121","312.672280217183"
"7271","091880124124","308.019944411386"
"7272","091880126126","312.799801932868"
"7273","091880127127","309.522031157484"
"7274","091880132132","308.58611557589"
"7275","091880137137","312.664107076863"
"7276","091880139139","313.020161375802"
